City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Makakilo City,US,2021-07-12 23:25:13,21.3469,-158.0858,86.32,56,75,8.05
291,High Level,CA,2021-07-12 23:25:14,58.5169,-117.136,75.31,35,75,8.05
292,Luena,AO,2021-07-12 23:25:14,-11.7833,19.9167,53.47,47,22,3.8
293,Hambantota,LK,2021-07-12 23:25:14,6.1241,81.1185,79.34,81,96,19.75
294,Santiago Del Estero,AR,2021-07-12 23:22:19,-27.7951,-64.2615,73.69,48,100,5.7
295,Bathsheba,BB,2021-07-12 23:25:14,13.2167,-59.5167,83.01,74,40,18.41
296,Charlottesville,US,2021-07-12 23:25:01,38.0293,-78.4767,90.25,65,20,5.99
297,Aguie,NE,2021-07-12 23:25:15,13.506,7.7786,80.33,65,99,18.79
298,Half Moon Bay,US,2021-07-12 23:25:15,37.4636,-122.4286,89.15,70,20,10.36
299,Sokolovo-Kundryuchenskiy,RU,2021-07-12 23:25:15,47.8354,39.9471,78.39,50,0,9.69
300,Lata,PT,2021-07-12 23:25:15,40.1629,-8.3327,58.82,95,9,5.19
301,Shizunai,JP,2021-07-12 23:25:17,42.3339,142.3669,65.44,93,100,7.02
302,Paragominas,BR,2021-07-12 23:23:16,-2.9667,-47.4833,77.7,74,91,3.53
303,Bubaque,GW,2021-07-12 23:25:17,11.2833,-15.8333,78.75,81,100,1.54
304,Kasongo-Lunda,CD,2021-07-12 23:25:17,-6.4667,16.8167,67.95,25,97,1.57
305,Saiha,IN,2021-07-12 23:25:17,22.4833,92.9667,72.61,99,100,0.63
306,Kaspiyskiy,RU,2021-07-12 23:25:18,45.3929,47.3707,78.39,40,25,9.62
307,Bilma,NE,2021-07-12 23:25:18,18.6853,12.9164,90.5,25,43,9.57
308,Novobiryusinskiy,RU,2021-07-12 23:25:18,56.9578,97.7076,61.84,72,97,1.23
309,Sept-Iles,CA,2021-07-12 23:23:37,50.2001,-66.3821,64.92,61,20,1.01
310,Ciudad Guayana,VE,2021-07-12 23:25:18,8.3533,-62.6528,77.0,86,100,7.74
311,Matagami,CA,2021-07-12 23:25:19,49.7502,-77.6328,78.91,34,1,9.22
312,Merritt Island,US,2021-07-12 23:21:08,28.5392,-80.672,81.09,81,75,11.5
313,Dunedin,NZ,2021-07-12 23:23:04,-45.8742,170.5036,45.09,77,100,4.25
314,Mokhsogollokh,RU,2021-07-12 23:25:19,61.4681,128.9203,66.16,54,11,3.78
315,North Bend,US,2021-07-12 23:21:52,43.4065,-124.2243,74.25,75,90,27.63
316,Kaitangata,NZ,2021-07-12 23:25:19,-46.2817,169.8464,48.92,75,99,5.39
317,Port Lincoln,AU,2021-07-12 23:25:20,-34.7333,135.8667,51.8,72,61,13.89
318,Corinth,GR,2021-07-12 23:25:20,37.9407,22.9573,83.68,48,0,4.23
319,Chuy,UY,2021-07-12 23:25:20,-33.6971,-53.4616,59.13,88,99,6.44
320,Altay,CN,2021-07-12 23:25:20,47.8667,88.1167,56.97,72,5,3.67
321,Jizan,SA,2021-07-12 23:25:20,17.3333,42.6667,90.54,51,87,5.14
322,Atherton,GB,2021-07-12 23:25:21,53.5237,-2.4935,61.16,93,100,2.39
323,Constitucion,CL,2021-07-12 23:25:21,-35.3333,-72.4167,50.49,83,48,4.07
324,Isiro,CD,2021-07-12 23:25:21,2.7739,27.616,65.57,97,99,0.63
325,Ternate,ID,2021-07-12 23:25:21,0.8,127.4,80.55,80,35,2.71
326,Fairview,US,2021-07-12 23:25:22,40.8126,-73.999,80.11,84,90,10.36
327,Ruwi,OM,2021-07-12 23:25:22,23.5996,58.5507,91.09,63,100,10.71
328,Severodvinsk,RU,2021-07-12 23:20:51,64.5635,39.8302,59.11,99,38,5.19
329,Matara,LK,2021-07-12 23:25:22,5.9485,80.5353,78.67,87,99,14.74
330,Talnakh,RU,2021-07-12 23:25:23,69.4865,88.3972,37.0,86,100,7.58
331,Kulunda,RU,2021-07-12 23:25:23,52.566,78.9385,67.51,62,100,8.57
332,Vitim,RU,2021-07-12 23:25:23,59.4511,112.5578,66.52,56,24,3.94
333,Luba,GQ,2021-07-12 23:25:23,3.4568,8.5547,76.89,84,98,7.25
334,Barao De Melgaco,BR,2021-07-12 23:25:24,-16.1944,-55.9675,81.12,26,0,1.25
335,Wajima,JP,2021-07-12 23:25:24,37.4,136.9,77.68,88,75,2.3
336,Minab,IR,2021-07-12 23:25:24,27.1467,57.0801,89.1,71,78,3.4
337,Castlegar,CA,2021-07-12 23:25:24,49.2998,-117.6689,100.98,17,20,1.7
338,San Cristobal,VE,2021-07-12 23:25:25,7.7669,-72.225,75.38,72,30,4.47
339,Beringovskiy,RU,2021-07-12 23:25:25,63.05,179.3167,60.33,63,65,5.75
340,Havoysund,NO,2021-07-12 23:25:25,70.9963,24.6622,52.68,91,57,16.89
341,Cayenne,GF,2021-07-12 23:25:25,4.9333,-52.3333,82.09,83,0,1.14
342,Mataram,ID,2021-07-12 23:25:25,-8.5833,116.1167,74.21,81,16,7.78
343,Broken Hill,AU,2021-07-12 23:25:26,-31.95,141.4333,49.71,66,97,8.05
344,Isangel,VU,2021-07-12 23:25:26,-19.55,169.2667,75.31,83,90,5.75
345,San Quintin,MX,2021-07-12 23:25:26,30.4833,-115.95,71.91,67,100,7.87
346,Humberto De Campos,BR,2021-07-12 23:25:26,-2.5983,-43.4611,77.14,85,71,6.42
347,Tura,IN,2021-07-12 23:25:27,25.5198,90.2201,74.1,97,94,5.75
348,Lasa,IT,2021-07-12 23:25:27,46.6166,10.7002,70.68,96,88,5.44
349,Vestmannaeyjar,IS,2021-07-12 23:25:27,63.4427,-20.2734,51.78,90,100,7.78
350,Ginir,ET,2021-07-12 23:25:27,7.1333,40.7,60.28,66,86,15.19
351,Yerbogachen,RU,2021-07-12 23:25:28,61.2767,108.0108,63.37,67,100,2.62
352,Kodiak,US,2021-07-12 23:25:28,57.79,-152.4072,54.91,82,90,12.66
353,Clarence Town,AU,2021-07-12 23:25:28,-32.5833,151.7833,55.98,82,6,4.18
354,Leningradskiy,RU,2021-07-12 23:25:28,69.3833,178.4167,48.13,77,50,11.9
355,Athabasca,CA,2021-07-12 23:25:29,54.7169,-113.2854,80.51,29,14,10.47
356,Porto Belo,BR,2021-07-12 23:25:29,-27.1578,-48.5531,66.96,91,89,4.12
357,Turukhansk,RU,2021-07-12 23:25:29,65.8167,87.9833,42.73,67,49,8.46
358,Pasni,PK,2021-07-12 23:25:29,25.2631,63.471,83.01,84,100,5.41
359,Talisay,PH,2021-07-12 23:25:29,10.2447,123.8494,84.22,79,75,2.3
360,Saint-Joseph,RE,2021-07-12 23:25:30,-21.3667,55.6167,66.56,76,21,13.94
361,Qui Nhon,VN,2021-07-12 23:25:30,13.7667,109.2333,78.48,87,72,4.32
362,Ddmashen,AM,2021-07-12 23:25:30,40.5697,44.8185,69.6,88,13,4.68
363,Myitkyina,MM,2021-07-12 23:25:30,25.3833,97.4,74.71,100,94,0.49
364,Hailun,CN,2021-07-12 23:25:31,47.45,126.9333,74.5,94,100,9.93
365,Nara,JP,2021-07-12 23:25:31,34.6851,135.8049,79.97,94,9,1.92
366,Uvarovka,RU,2021-07-12 23:25:31,55.5278,35.6061,65.41,87,0,4.63
367,Sulangan,PH,2021-07-12 23:25:31,11.1373,123.7228,83.62,77,100,5.32
368,Nome,US,2021-07-12 23:25:32,64.5011,-165.4064,64.17,76,1,11.5
369,Antalaha,MG,2021-07-12 23:25:32,-14.9003,50.2788,68.81,86,37,8.99
370,Banos,EC,2021-07-12 23:25:32,-1.4,-78.4167,61.81,91,98,3.27
371,La Ronge,CA,2021-07-12 23:25:32,55.1001,-105.2842,68.25,60,75,11.5
372,Havre-Saint-Pierre,CA,2021-07-12 23:25:32,50.2334,-63.5986,59.36,63,1,19.57
373,Srednekolymsk,RU,2021-07-12 23:25:33,67.45,153.6833,41.29,86,100,8.57
374,Tekeli,KZ,2021-07-12 23:25:33,44.83,78.8239,61.79,45,6,10.51
375,Ust-Omchug,RU,2021-07-12 23:25:33,61.15,149.6333,54.32,87,100,3.69
376,Yashkul,RU,2021-07-12 23:25:33,46.1711,45.3435,77.77,27,33,10.4
377,Cardston,CA,2021-07-12 23:25:34,49.2,-113.3019,84.47,28,9,5.75
378,Waingapu,ID,2021-07-12 23:25:34,-9.6567,120.2641,73.15,81,11,7.7
379,Kristinehamn,SE,2021-07-12 23:25:34,59.3098,14.1081,58.98,72,70,5.35
380,Abu Samrah,SY,2021-07-12 23:25:34,35.3029,37.1841,76.46,57,0,9.06
381,Chalus,IR,2021-07-12 23:25:35,36.655,51.4204,76.46,88,75,4.61
382,San-Pedro,CI,2021-07-12 23:25:35,4.7485,-6.6363,76.01,83,9,8.12
383,Nardaran,AZ,2021-07-12 23:25:35,40.5561,50.0056,74.84,88,0,6.91
384,Chulman,RU,2021-07-12 23:25:35,56.8479,124.9104,56.75,96,100,1.66
385,Porto Uniao,BR,2021-07-12 23:25:36,-26.2381,-51.0783,52.75,89,75,0.78
386,Hashtrud,IR,2021-07-12 23:25:36,37.4779,47.0508,65.61,68,0,6.11
387,Asyut,EG,2021-07-12 23:25:36,27.181,31.1837,86.85,21,0,6.49
388,Yuzhno-Sukhokumsk,RU,2021-07-12 23:25:36,44.6581,45.6436,81.32,37,75,8.3
389,Katobu,ID,2021-07-12 23:25:37,-4.9408,122.5276,74.91,90,65,3.27
390,Vuktyl,RU,2021-07-12 23:25:37,63.8567,57.3094,41.31,85,6,3.8
391,Puerto Barrios,GT,2021-07-12 23:25:37,15.7167,-88.6,86.14,74,75,11.5
392,Sedalia,US,2021-07-12 23:25:37,38.7045,-93.2283,73.44,84,90,4.61
393,Tabuk,PH,2021-07-12 23:25:38,17.4189,121.4443,79.68,79,96,3.74
394,Valday,RU,2021-07-12 23:25:38,57.9747,33.2525,67.66,93,67,3.38
395,Saldanha,ZA,2021-07-12 23:25:38,-33.0117,17.9442,46.45,61,91,22.57
396,Bethel,US,2021-07-12 23:25:38,41.3712,-73.414,75.7,88,90,3.0
397,Cockburn Town,TC,2021-07-12 23:22:18,21.4612,-71.1419,82.36,78,75,16.11
398,Uusikaupunki,FI,2021-07-12 23:25:39,60.8004,21.4084,59.52,88,34,2.8
399,Naze,JP,2021-07-12 23:25:39,28.3667,129.4833,81.52,82,100,6.04
400,Burnie,AU,2021-07-12 23:25:39,-41.0667,145.9167,49.71,89,47,2.01
401,Antofagasta,CL,2021-07-12 23:22:23,-23.65,-70.4,60.08,84,100,6.76
402,Te Anau,NZ,2021-07-12 23:25:39,-45.4167,167.7167,37.47,88,38,0.81
403,Atbasar,KZ,2021-07-12 23:25:40,51.8,68.3333,51.69,91,100,11.61
404,Warrnambool,AU,2021-07-12 23:25:40,-38.3833,142.4833,50.81,89,100,13.2
405,Banda Aceh,ID,2021-07-12 23:25:04,5.5577,95.3222,79.36,76,93,12.71
406,Wukari,NG,2021-07-12 23:25:40,7.85,9.7833,72.28,92,100,2.44
407,Chake Chake,TZ,2021-07-12 23:25:40,-5.2459,39.7666,72.66,90,8,9.78
408,Baoqing,CN,2021-07-12 23:25:41,46.3317,132.2111,79.95,70,48,6.87
409,Sale,MA,2021-07-12 23:25:41,34.0389,-6.8166,68.76,88,40,3.44
410,Itoman,JP,2021-07-12 23:25:41,26.1247,127.6694,84.58,80,75,9.22
411,Houma,US,2021-07-12 23:25:41,29.5958,-90.7195,87.01,70,28,5.01
412,Honiara,SB,2021-07-12 23:25:42,-9.4333,159.95,84.29,71,74,6.98
413,Loukhi,RU,2021-07-12 23:25:42,66.0764,33.0381,61.3,82,53,5.55
414,Vostok,RU,2021-07-12 23:25:42,46.4856,135.8833,76.12,66,2,0.54
415,Ampanihy,MG,2021-07-12 23:25:42,-24.7,44.75,64.58,55,0,7.4
416,Taksimo,RU,2021-07-12 23:23:09,56.3444,114.8794,63.9,71,3,2.06
417,Biak,ID,2021-07-12 23:25:43,-0.9131,122.8766,76.3,85,97,7.27
418,Alofi,NU,2021-07-12 23:25:43,-19.0595,-169.9187,78.69,83,75,13.8
419,Millau,FR,2021-07-12 23:25:43,44.0833,2.9167,55.53,95,95,8.95
420,Fujin,CN,2021-07-12 23:25:43,47.26,132.0322,79.39,72,94,7.67
421,Mount Isa,AU,2021-07-12 23:25:44,-20.7333,139.5,60.57,33,63,0.0
422,Gorontalo,ID,2021-07-12 23:25:44,0.5412,123.0595,76.28,90,78,1.86
423,Yellapur,IN,2021-07-12 23:25:44,14.9667,74.7167,69.55,96,100,4.74
424,Saint-Augustin,CA,2021-07-12 23:25:44,51.226,-58.6502,59.7,69,77,4.7
425,Kihei,US,2021-07-12 23:25:45,20.785,-156.4656,87.82,62,40,24.16
426,Igarka,RU,2021-07-12 23:25:45,67.4667,86.5833,41.54,74,99,9.4
427,Ridgecrest,US,2021-07-12 23:20:48,35.6225,-117.6709,116.46,9,20,5.01
428,Birjand,IR,2021-07-12 23:25:45,32.8663,59.2211,79.27,22,0,13.8
429,Ailigandi,PA,2021-07-12 23:25:45,9.2333,-78.0167,82.0,84,100,9.17
430,La Rioja,ES,2021-07-12 23:25:46,42.25,-2.5,51.04,90,78,4.41
431,Anjozorobe,MG,2021-07-12 23:25:46,-18.4,47.8667,52.12,96,66,4.23
432,Gat,IL,2021-07-12 23:25:46,31.61,34.7642,80.4,87,0,3.15
433,Qaqortoq,GL,2021-07-12 23:25:46,60.7167,-46.0333,48.7,88,98,4.83
434,Grand-Lahou,CI,2021-07-12 23:25:47,5.1367,-5.0242,76.96,81,70,10.11
435,Boffa,GN,2021-07-12 23:25:47,10.1667,-14.0333,75.72,92,100,2.39
436,Buchanan,LR,2021-07-12 23:25:47,5.8808,-10.0467,78.76,81,78,9.04
437,Bandar-E Anzali,IR,2021-07-12 23:25:47,37.4727,49.4622,76.39,78,1,2.48
438,Denpasar,ID,2021-07-12 23:25:48,-8.65,115.2167,78.46,89,20,9.22
439,Moose Factory,CA,2021-07-12 23:25:48,51.2585,-80.6094,84.2,37,1,10.36
440,Pogar,RU,2021-07-12 23:25:48,52.554,33.2591,67.93,80,0,6.69
441,Vostochnyy,RU,2021-07-12 23:25:48,55.8167,37.8667,72.1,64,0,2.57
442,North Myrtle Beach,US,2021-07-12 23:25:30,33.816,-78.68,85.24,83,1,1.99
443,West Lafayette,US,2021-07-12 23:21:33,40.4259,-86.9081,76.01,82,90,8.05
444,Saint Peter,BB,2021-07-12 23:25:49,13.25,-59.6167,81.16,81,72,18.61
445,Lakshettipet,IN,2021-07-12 23:25:49,18.8667,79.2167,78.03,90,99,7.92
446,Korla,CN,2021-07-12 23:25:49,41.7597,86.1469,77.22,28,72,9.22
447,Pemba,MZ,2021-07-12 23:25:49,-12.974,40.5178,72.3,94,20,5.75
448,Kulhudhuffushi,MV,2021-07-12 23:25:50,6.6221,73.07,81.61,80,100,15.68
449,Aksum,ET,2021-07-12 23:25:50,14.1245,38.7244,59.76,87,99,3.96
450,Sauce,UY,2021-07-12 23:25:50,-34.6469,-56.0628,60.42,92,100,5.1
451,Bodden Town,KY,2021-07-12 23:25:50,19.2833,-81.25,87.8,74,20,4.0
452,Port-Gentil,GA,2021-07-12 23:25:50,-0.7193,8.7815,76.96,83,20,11.5
453,Kasongo,CD,2021-07-12 23:25:51,-4.45,26.6667,69.73,31,4,3.67
454,Dalbandin,PK,2021-07-12 23:24:08,28.8947,64.4101,88.97,38,27,5.44
455,Dingle,PH,2021-07-12 23:25:51,10.9995,122.6711,79.48,89,100,3.0
456,Uyovu,TZ,2021-07-12 23:25:51,-3.2833,31.5258,70.74,43,97,2.39
457,Broome,US,2021-07-12 23:25:52,42.2506,-75.833,77.85,88,90,1.99
458,Nizhniy Kuranakh,RU,2021-07-12 23:25:52,58.8353,125.4869,58.32,93,100,2.08
459,Inhambane,MZ,2021-07-12 23:25:52,-23.865,35.3833,65.39,82,0,9.42
460,Wegorzewo,PL,2021-07-12 23:25:52,54.2157,21.7372,67.42,87,62,9.06
461,Bilibino,RU,2021-07-12 23:25:52,68.0546,166.4372,77.11,39,29,8.3
462,Huarmey,PE,2021-07-12 23:25:53,-10.0681,-78.1522,65.43,80,88,9.73
463,Pacifica,US,2021-07-12 23:25:53,37.6138,-122.4869,88.74,83,20,7.0
464,Atambua,ID,2021-07-12 23:25:53,-9.1061,124.8925,68.76,75,11,4.56
465,Assiniboia,CA,2021-07-12 23:25:53,49.6334,-105.9845,78.71,29,0,11.5
466,Tartus,SY,2021-07-12 23:25:54,34.889,35.8866,80.42,83,0,6.38
467,Coos Bay,US,2021-07-12 23:25:54,43.3665,-124.2179,93.85,75,90,27.63
468,Marsh Harbour,BS,2021-07-12 23:25:54,26.5412,-77.0636,82.8,75,42,19.08
469,Norman Wells,CA,2021-07-12 23:25:54,65.282,-126.8329,80.64,24,20,11.5
470,Lompoc,US,2021-07-12 23:22:17,34.6391,-120.4579,84.69,71,1,13.8
471,Pacific Grove,US,2021-07-12 23:21:56,36.6177,-121.9166,93.15,82,90,7.0
472,Tromso,NO,2021-07-12 23:25:55,69.6496,18.957,58.37,77,75,1.01
473,Mehamn,NO,2021-07-12 23:25:55,71.0357,27.8492,50.65,94,99,21.74
474,Tarata,BO,2021-07-12 23:25:55,-17.6167,-66.0167,67.42,51,11,7.45
475,Buala,SB,2021-07-12 23:25:55,-8.145,159.5921,82.62,78,97,8.88
476,Hervey Bay,AU,2021-07-12 23:25:56,-25.2986,152.8535,62.71,88,5,4.0
477,Carauari,BR,2021-07-12 23:25:56,-4.8828,-66.8958,73.89,96,87,2.26
478,Mondlo,ZA,2021-07-12 23:25:56,-27.983,30.7177,60.98,24,0,18.52
479,Marfino,RU,2021-07-12 23:25:56,55.7028,37.3822,72.09,73,0,4.47
480,Verkh-Usugli,RU,2021-07-12 23:25:57,52.7,115.1667,61.43,92,51,4.09
481,Ubinskoye,RU,2021-07-12 23:25:57,55.3068,79.6802,59.34,87,92,7.7
482,Wloszczowa,PL,2021-07-12 23:25:57,50.8526,19.9659,66.4,94,53,5.39
483,Gambo,CF,2021-07-12 23:25:57,4.6482,22.2633,68.02,98,74,1.5
484,Chenzhou,CN,2021-07-12 23:25:58,25.8,113.0333,79.16,82,99,5.55
485,Brae,GB,2021-07-12 23:25:58,60.3964,-1.353,57.11,94,84,4.07
486,Bayanday,RU,2021-07-12 23:25:58,53.0661,105.5139,58.75,81,40,4.27
487,Svetlogorsk,BY,2021-07-12 23:25:58,52.6333,29.7333,67.33,93,100,1.48
488,The Valley,AI,2021-07-12 23:25:58,18.217,-63.0578,82.54,78,20,12.66
489,Nikolayevsk-Na-Amure,RU,2021-07-12 23:25:59,53.1406,140.73,68.4,93,100,1.83
490,Los Llanos De Aridane,ES,2021-07-12 23:25:59,28.6585,-17.9182,71.35,78,0,12.66
491,Baneh,IR,2021-07-12 23:25:59,35.9975,45.8853,69.26,24,0,4.21
492,Itarema,BR,2021-07-12 23:25:59,-2.9248,-39.9167,79.9,80,88,17.67
493,Abong Mbang,CM,2021-07-12 23:26:00,3.9833,13.1833,67.42,99,100,2.73
494,Macusani,PE,2021-07-12 23:21:47,-14.0833,-70.4333,37.49,79,56,3.65
495,Mutoko,ZW,2021-07-12 23:26:00,-17.397,32.2268,56.01,69,86,1.12
496,Marawi,PH,2021-07-12 23:26:00,7.9986,124.2928,69.66,89,82,2.66
497,Akureyri,IS,2021-07-12 23:26:00,65.6835,-18.0878,58.93,67,40,11.5
498,Muisne,EC,2021-07-12 23:26:01,0.6,-80.0333,75.76,86,94,11.65
499,Nandi Hills,KE,2021-07-12 23:26:01,0.1066,35.1838,53.28,95,71,2.01
500,Anqing,CN,2021-07-12 23:26:01,30.5092,117.0506,83.03,72,96,12.08
501,Hjelset,NO,2021-07-12 23:26:01,62.7833,7.4833,62.29,82,88,10.36
502,Ambon,ID,2021-07-12 23:26:02,-3.6954,128.1814,78.94,94,40,2.3
503,San Ramon De La Nueva Oran,AR,2021-07-12 23:26:02,-23.1322,-64.326,69.42,59,15,3.2
504,Port Hardy,CA,2021-07-12 23:26:02,50.6996,-127.4199,62.78,72,20,12.66
505,San Francisco,US,2021-07-12 23:24:13,37.7749,-122.4194,88.99,79,20,4.0
506,Mishelevka,RU,2021-07-12 23:26:02,52.8575,103.1719,60.89,81,95,1.81
507,Phan Thiet,VN,2021-07-12 23:22:54,10.9333,108.1,77.23,85,97,3.53
508,Stromness,GB,2021-07-12 23:26:03,58.965,-3.296,55.65,91,87,2.91
509,Darnah,LY,2021-07-12 23:26:03,32.767,22.6367,77.56,83,0,13.11
510,Hastings,GB,2021-07-12 23:26:03,50.8552,0.5729,62.89,99,88,1.61
511,Bata,GQ,2021-07-12 23:26:04,1.8639,9.7658,78.66,89,40,5.75
512,Mandalgovi,MN,2021-07-12 23:26:04,45.7625,106.2708,73.98,47,29,8.34
513,Wellington,NZ,2021-07-12 23:26:04,-41.2866,174.7756,52.77,87,75,18.41
514,Amparafaravola,MG,2021-07-12 23:26:04,-17.5833,48.2167,53.96,95,40,4.21
515,Nancha,CN,2021-07-12 23:26:05,47.1333,129.2667,79.47,71,80,2.13
516,Jever,DE,2021-07-12 23:23:48,53.5833,7.9,69.12,85,100,1.63
517,Santiago,CL,2021-07-12 23:25:28,-33.4569,-70.6483,56.17,64,75,3.44
518,San Jeronimo,PE,2021-07-12 23:26:05,-11.9472,-75.2829,54.34,60,100,4.85
519,Okhotsk,RU,2021-07-12 23:26:05,59.3833,143.3,56.28,89,100,1.63
520,Jumla,NP,2021-07-12 23:26:05,29.2747,82.1838,61.18,96,94,0.63
521,Manicore,BR,2021-07-12 23:26:06,-5.8092,-61.3003,78.75,89,0,0.0
522,Husavik,IS,2021-07-12 23:26:06,66.0449,-17.3389,58.91,70,56,7.56
523,Mackay,AU,2021-07-12 23:25:04,-21.15,149.2,69.04,88,83,13.8
524,Lazaro Cardenas,MX,2021-07-12 23:23:40,17.9583,-102.2,83.64,76,100,5.55
525,Horsham,GB,2021-07-12 23:26:06,51.064,-0.3272,62.11,80,20,4.61
526,Kaoma,ZM,2021-07-12 23:26:07,-14.7833,24.8,53.89,60,1,6.04
527,Imbituba,BR,2021-07-12 23:26:07,-28.24,-48.6703,66.81,90,100,12.26
528,Wuda,CN,2021-07-12 23:26:07,39.4994,106.7117,79.11,40,3,1.3
529,Faanui,PF,2021-07-12 23:26:07,-16.4833,-151.75,79.66,74,3,20.38
530,Bengkulu,ID,2021-07-12 23:26:07,-3.8004,102.2655,74.17,88,80,3.62
531,Middleton,GB,2021-07-12 23:26:08,53.55,-2.2,60.85,96,99,2.33
532,Maceio,BR,2021-07-12 23:26:08,-9.6658,-35.7353,72.84,88,40,2.3
533,Kupino,RU,2021-07-12 23:26:08,54.3663,77.2981,64.76,65,100,8.77
534,Sungai Padi,TH,2021-07-12 23:26:08,6.0851,101.8766,78.58,98,97,2.21
535,Sawtell,AU,2021-07-12 23:26:09,-30.3833,153.1,59.02,84,1,3.44
536,Santa Fe,AR,2021-07-12 23:25:00,-31.6333,-60.7,73.0,56,100,1.99
537,Elizabeth City,US,2021-07-12 23:26:09,36.2946,-76.2511,91.45,71,1,1.01
538,Kuvandyk,RU,2021-07-12 23:26:09,51.4781,57.3552,57.88,62,57,4.61
539,Solnechnyy,RU,2021-07-12 23:26:10,50.7214,136.6319,72.61,88,86,3.53
540,Asfi,MA,2021-07-12 23:26:10,32.2994,-9.2372,69.57,72,93,20.2
541,Baruun-Urt,MN,2021-07-12 23:26:10,46.6806,113.2792,67.98,76,100,6.22
542,Yudong,CN,2021-07-12 23:26:10,29.385,106.5194,81.5,88,80,1.5
543,San Luis,AR,2021-07-12 23:26:10,-33.295,-66.3356,54.73,70,3,10.69
544,Gurkovo,BG,2021-07-12 23:26:11,42.6667,25.8,71.83,63,2,1.16
545,Goderich,CA,2021-07-12 23:26:11,43.7501,-81.7165,75.2,73,100,1.14
546,Okahandja,NA,2021-07-12 23:26:11,-21.9833,16.9167,46.71,41,0,3.2
547,Muscat,OM,2021-07-12 23:22:01,23.6139,58.5922,91.42,67,100,12.06
548,Wladyslawowo,PL,2021-07-12 23:26:12,54.7909,18.4009,65.93,86,40,4.74
549,Vanavara,RU,2021-07-12 23:26:12,60.34,102.2797,58.62,91,100,3.38
550,Yaan,NG,2021-07-12 23:26:12,7.3833,8.5667,71.22,97,83,5.44
551,Bor,RU,2021-07-12 23:26:12,56.3567,44.0669,62.53,96,7,5.55
552,Magadan,RU,2021-07-12 23:26:12,59.5667,150.8,52.09,92,100,4.21
553,Eydhafushi,MV,2021-07-12 23:26:13,5.1033,73.0708,81.34,81,85,14.23
554,San Juan,AR,2021-07-12 23:26:13,-31.5375,-68.5364,59.76,35,13,11.05
555,Zhangye,CN,2021-07-12 23:26:13,38.9342,100.4517,73.6,39,0,13.67
556,Ziniare,BF,2021-07-12 23:26:14,12.5822,-1.2983,85.96,53,52,4.47
557,Biltine,TD,2021-07-12 23:26:14,14.5333,20.9167,80.44,57,73,20.8
558,Macia,MZ,2021-07-12 23:26:14,-25.0269,33.0989,63.82,57,0,8.61
559,Hamilton,US,2021-07-12 23:21:21,39.1834,-84.5333,83.95,73,40,1.99
560,El Alto,PE,2021-07-12 23:26:14,-4.2714,-81.2147,67.66,79,32,21.39
561,Pemangkat,ID,2021-07-12 23:26:15,1.1667,108.9667,79.41,83,99,7.29
562,Richards Bay,ZA,2021-07-12 23:26:15,-28.783,32.0377,68.27,40,9,12.39
563,Byron Bay,AU,2021-07-12 23:26:15,-28.65,153.6167,62.55,76,4,2.39
564,Kalispell,US,2021-07-12 23:24:50,48.1958,-114.3129,92.77,18,1,1.99
565,Paez,CO,2021-07-12 23:26:15,5.1011,-73.0512,65.39,97,77,0.89
566,Si Sa Ket,TH,2021-07-12 23:26:16,14.8333,104.3333,79.86,85,100,3.65
567,Meiktila,MM,2021-07-12 23:26:16,20.8667,95.8667,75.0,89,12,10.38
568,Innisfail,AU,2021-07-12 23:26:16,-17.5333,146.0333,70.52,83,99,5.66
569,Ushtobe,KZ,2021-07-12 23:26:16,45.2514,77.9838,70.68,39,1,7.23
570,Puerto Escondido,MX,2021-07-12 23:26:17,15.85,-97.0667,85.03,61,40,0.0
571,Taitung,TW,2021-07-12 23:26:17,22.7583,121.1444,82.67,74,20,2.3
572,Egvekinot,RU,2021-07-12 23:26:17,66.3167,-179.1667,56.71,66,72,6.13
573,Sitka,US,2021-07-12 23:25:36,57.0531,-135.33,57.09,88,90,8.05
574,Wanaka,NZ,2021-07-12 23:26:17,-44.7,169.15,35.11,99,37,1.34
575,Tabou,CI,2021-07-12 23:26:18,4.423,-7.3528,76.15,79,43,9.98
576,Kloulklubed,PW,2021-07-12 23:26:18,7.0419,134.2556,82.9,73,100,8.97
577,Bonthe,SL,2021-07-12 23:26:18,7.5264,-12.505,76.12,89,94,6.53
578,Toamasina,MG,2021-07-12 23:26:18,-18.1667,49.3833,62.6,94,20,3.44
579,Poum,NC,2021-07-12 23:26:19,-20.2333,164.0167,70.2,73,23,4.61
580,Coquimbo,CL,2021-07-12 23:26:19,-29.9533,-71.3436,56.93,76,90,5.75
581,Hede,CN,2021-07-12 23:26:19,33.7681,120.2517,79.75,92,100,11.21
582,Sharan,RU,2021-07-12 23:26:19,54.8167,54.0,57.38,87,45,4.29
583,Nivala,FI,2021-07-12 23:26:20,63.9167,24.9667,61.68,76,76,2.68
584,Jiexiu,CN,2021-07-12 23:26:20,37.0244,111.9125,79.14,61,32,4.7
585,Xixiang,CN,2021-07-12 23:26:20,35.1628,112.865,82.54,67,21,1.97
586,Manadhoo,MV,2021-07-12 23:26:20,5.7667,73.3833,81.99,79,98,14.58
587,Mormugao,IN,2021-07-12 23:26:21,15.4,73.8,78.13,89,100,17.67
